COD;DESCRIÇÃO;CATEGORIA;PREÇO UNITÁRIO;ID LOJA;MOVIMENTAÇÃO;TIPO
MOV02358;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA B;-7;SAÍDA
MOV02359;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;1;ENTRADA
MOV02360;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA C;2;ENTRADA
MOV02361;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;5;ENTRADA
MOV02362;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;-5;SAÍDA
MOV02363;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;2;DEVOLUÇÃO
MOV02364;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV02365;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;-3;SAÍDA
MOV02366;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA A;-1;SAÍDA
MOV02367;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;-1;SAÍDA
MOV02368;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;7;ENTRADA
MOV02369;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;1;ENTRADA
MOV02370;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA D;-1;SAÍDA
MOV02371;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA E;1;DEVOLUÇÃO
MOV02372;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;-3;SAÍDA
MOV02373;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV02374;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;3;ENTRADA
MOV02375;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA A;3;ENTRADA
MOV02376;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;-2;SAÍDA
MOV02377;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-4;SAÍDA
MOV02378;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA A;2;ENTRADA
MOV02379;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA A;-2;SAÍDA
MOV02380;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;-2;SAÍDA
MOV02381;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;2;ENTRADA
MOV02382;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA C;1;ENTRADA
MOV02383;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;-1;SAÍDA
MOV02384;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA A;1;ENTRADA
MOV02385;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA A;-1;SAÍDA
MOV02386;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;-3;SAÍDA
MOV02387;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;1;ENTRADA
MOV02388;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;-1;SAÍDA
MOV02389;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA A;-1;SAÍDA
MOV02390;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;-1;SAÍDA
MOV02391;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;4;ENTRADA
MOV02392;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA E;1;DEVOLUÇÃO
MOV02393;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA E;-2;SAÍDA
MOV02394;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;1;ENTRADA
MOV02395;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-2;SAÍDA
MOV02396;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA A;2;ENTRADA
MOV02397;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;1;ENTRADA
MOV02398;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;1;ENTRADA
MOV02399;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA D;1;ENTRADA
MOV02400;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;-2;SAÍDA
MOV02401;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;3;ENTRADA
MOV02402;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA A;1;ENTRADA
MOV02403;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA E;1;ENTRADA
MOV02404;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;3;ENTRADA
MOV02405;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA B;-2;SAÍDA
MOV02406;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA A;1;ENTRADA
MOV02407;REGATA FEM. CINZA;ROUPAS;59,99;LOJA E;2;ENTRADA
MOV02408;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;-6;SAÍDA
MOV02409;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA C;1;ENTRADA
MOV02410;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA B;-4;SAÍDA
MOV02411;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;3;ENTRADA
MOV02412;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;-3;SAÍDA
MOV02413;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;1;ENTRADA
MOV02414;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA A;-2;SAÍDA
MOV02415;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA A;1;ENTRADA
MOV02416;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA C;-1;SAÍDA
MOV02417;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;2;ENTRADA
MOV02418;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;1;ENTRADA
MOV02419;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;1;ENTRADA
MOV02420;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;2;ENTRADA
MOV02421;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;-1;SAÍDA
MOV02422;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA A;3;ENTRADA
MOV02423;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;-1;SAÍDA
MOV02424;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;-2;SAÍDA
MOV02425;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;3;ENTRADA
MOV02426;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;1;ENTRADA
MOV02427;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA C;-5;SAÍDA
MOV02428;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA D;1;ENTRADA
MOV02429;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA D;2;ENTRADA
MOV02430;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;4;ENTRADA
MOV02431;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;-1;SAÍDA
MOV02432;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;-7;SAÍDA
MOV02433;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA A;-2;SAÍDA
MOV02434;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA C;-1;SAÍDA
MOV02435;REGATA FEM. AZUL;ROUPAS;89,99;LOJA C;3;ENTRADA
MOV02436;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA E;2;ENTRADA
MOV02437;REGATA FEM. AZUL;ROUPAS;89,99;LOJA C;3;ENTRADA
MOV02438;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA A;-2;SAÍDA
MOV02439;REGATA FEM. ROSA;ROUPAS;89,99;LOJA D;3;ENTRADA
MOV02440;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA B;1;ENTRADA
MOV02441;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;-1;SAÍDA
MOV02442;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;-1;SAÍDA
MOV02443;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;-4;SAÍDA
MOV02444;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;3;ENTRADA
MOV02445;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV02446;REGATA FEM. ROSA;ROUPAS;89,99;LOJA D;1;DEVOLUÇÃO
MOV02447;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA C;1;DEVOLUÇÃO
MOV02448;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA A;1;ENTRADA
MOV02449;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA A;2;ENTRADA
MOV02450;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA E;2;ENTRADA
MOV02451;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;2;ENTRADA
MOV02452;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA D;-1;SAÍDA
MOV02453;REGATA FEM. ROSA;ROUPAS;89,99;LOJA C;7;ENTRADA
MOV02454;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA D;-1;SAÍDA
MOV02455;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA C;2;ENTRADA
MOV02456;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA A;2;ENTRADA
MOV02457;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA B;2;ENTRADA
MOV02458;REGATA FEM. PRETA;ROUPAS;79,99;LOJA D;4;DEVOLUÇÃO
MOV02459;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;-4;SAÍDA
MOV02460;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA D;2;ENTRADA
MOV02461;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;2;ENTRADA
MOV02462;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA D;2;ENTRADA
MOV02463;REGATA FEM. CINZA;ROUPAS;59,99;LOJA A;1;ENTRADA
MOV02464;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;2;ENTRADA
MOV02465;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV02466;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA B;-1;SAÍDA
MOV02467;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;4;ENTRADA
MOV02468;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;-1;SAÍDA
MOV02469;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;-2;SAÍDA
MOV02470;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA B;-1;SAÍDA
MOV02471;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA A;3;ENTRADA
MOV02472;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA A;3;ENTRADA
MOV02473;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;1;ENTRADA
MOV02474;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;-2;SAÍDA
MOV02475;REGATA FEM. AZUL;ROUPAS;89,99;LOJA D;1;ENTRADA
MOV02476;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;2;ENTRADA
MOV02477;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA C;2;ENTRADA
MOV02478;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA A;3;ENTRADA
MOV02479;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV02480;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA C;1;ENTRADA
MOV02481;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA A;-5;SAÍDA
MOV02482;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;3;ENTRADA
MOV02483;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;2;ENTRADA
MOV02484;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA A;1;ENTRADA
MOV02485;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA B;-1;SAÍDA
MOV02486;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;-5;SAÍDA
MOV02487;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;-1;SAÍDA
MOV02488;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-1;SAÍDA
MOV02489;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA B;-1;SAÍDA
MOV02490;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA D;3;DEVOLUÇÃO
MOV02491;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA D;1;DEVOLUÇÃO
MOV02492;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA B;2;ENTRADA
MOV02493;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA A;-1;SAÍDA
MOV02494;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;2;ENTRADA
MOV02495;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;-2;SAÍDA
MOV02496;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;-1;SAÍDA
MOV02497;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA E;-1;SAÍDA
MOV02498;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV02499;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA E;2;ENTRADA
MOV02500;REGATA FEM. PRETA;ROUPAS;79,99;LOJA D;-1;SAÍDA
MOV02501;JAQUETA FIT. FEM. PRETA;ROUPAS;139,99;LOJA D;-1;SAÍDA
MOV02502;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;1;ENTRADA
MOV02503;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA D;1;ENTRADA
MOV02504;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;4;ENTRADA
MOV02505;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA B;-1;SAÍDA
MOV02506;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV02507;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;4;ENTRADA
MOV02508;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;2;ENTRADA
MOV02509;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;1;DEVOLUÇÃO
MOV02510;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA C;1;ENTRADA
MOV02511;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV02512;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;4;ENTRADA
MOV02513;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA B;-1;SAÍDA
MOV02514;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;-4;SAÍDA
MOV02515;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA D;-4;SAÍDA
MOV02516;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;2;ENTRADA
MOV02517;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;-1;SAÍDA
MOV02518;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA C;5;DEVOLUÇÃO
MOV02519;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA A;4;ENTRADA
MOV02520;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA B;5;ENTRADA
MOV02521;REGATA FEM. CINZA;ROUPAS;59,99;LOJA A;3;ENTRADA
MOV02522;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA D;2;ENTRADA
MOV02523;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;3;ENTRADA
MOV02524;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA D;1;ENTRADA
MOV02525;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA B;4;ENTRADA
MOV02526;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;1;ENTRADA
MOV02527;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA E;1;DEVOLUÇÃO
MOV02528;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;-2;SAÍDA
MOV02529;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;1;DEVOLUÇÃO
MOV02530;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA A;-2;SAÍDA
MOV02531;REGATA FEM. CINZA;ROUPAS;59,99;LOJA D;-3;SAÍDA
MOV02532;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;-1;SAÍDA
MOV02533;REGATA FEM. CINZA;ROUPAS;59,99;LOJA C;-1;SAÍDA
MOV02534;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;1;DEVOLUÇÃO
MOV02535;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA E;-3;SAÍDA
MOV02536;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA A;-1;SAÍDA
MOV02537;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA A;-3;SAÍDA
MOV02538;BERM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;1;ENTRADA
MOV02539;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;1;ENTRADA
MOV02540;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA C;4;DEVOLUÇÃO
MOV02541;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;-1;SAÍDA
MOV02542;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;4;ENTRADA
MOV02543;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;-3;SAÍDA
MOV02544;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;-1;SAÍDA
MOV02545;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA B;1;ENTRADA
MOV02546;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;1;ENTRADA
MOV02547;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;1;ENTRADA
MOV02548;REGATA FEM. AZUL;ROUPAS;89,99;LOJA B;-2;SAÍDA
MOV02549;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA E;1;ENTRADA
MOV02550;BOLSA FIT. GRANDE;ACESSÓRIOS;169,99;LOJA C;-1;SAÍDA
MOV02551;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA B;-1;SAÍDA
MOV02552;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;3;ENTRADA
MOV02553;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA C;3;ENTRADA
MOV02554;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;1;ENTRADA
MOV02555;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA A;4;DEVOLUÇÃO
MOV02556;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA C;1;ENTRADA
MOV02557;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA B;-1;SAÍDA
MOV02558;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA C;-1;SAÍDA
MOV02559;REGATA FEM. PRETA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV02560;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA D;30;ENTRADA
MOV02561;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA B;2;ENTRADA
MOV02562;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA E;-1;SAÍDA
MOV02563;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-2;SAÍDA
MOV02564;REGATA FEM. PRETA;ROUPAS;79,99;LOJA A;5;ENTRADA
MOV02565;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA B;-1;SAÍDA
MOV02566;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA B;1;DEVOLUÇÃO
MOV02567;REGATA FEM. AZUL;ROUPAS;89,99;LOJA E;3;ENTRADA
MOV02568;REGATA FEM. AZUL;ROUPAS;89,99;LOJA C;1;ENTRADA
MOV02569;BOLSA FIT. PEQUENA;ACESSÓRIOS;69,99;LOJA B;-1;SAÍDA
MOV02570;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA D;-2;SAÍDA
MOV02571;REGATA FEM. CINZA;ROUPAS;59,99;LOJA C;-2;SAÍDA
MOV02572;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV02573;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;DEVOLUÇÃO
MOV02574;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA C;2;ENTRADA
MOV02575;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA C;1;ENTRADA
MOV02576;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA C;-2;SAÍDA
MOV02577;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;1;ENTRADA
MOV02578;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA E;-1;SAÍDA
MOV02579;CALÇA FEM. ROSA;ROUPAS;109,99;LOJA D;1;ENTRADA
MOV02580;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA A;-6;SAÍDA
MOV02581;LUVA MUSC. CINZA;ACESSÓRIOS;45,99;LOJA A;1;ENTRADA
MOV02582;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA A;4;ENTRADA
MOV02583;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;-2;SAÍDA
MOV02584;CAM. FIT. FEM. CINZA;ROUPAS;79,99;LOJA E;1;ENTRADA
MOV02585;CAM. FIT. FEM. VERMELHA;ROUPAS;69,99;LOJA C;5;ENTRADA
MOV02586;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA C;1;ENTRADA
MOV02587;REGATA FEM. CINZA;ROUPAS;59,99;LOJA B;6;ENTRADA
MOV02588;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA D;1;ENTRADA
MOV02589;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA C;1;ENTRADA
MOV02590;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;-1;SAÍDA
MOV02591;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA C;2;DEVOLUÇÃO
MOV02592;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA D;4;ENTRADA
MOV02593;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;-1;SAÍDA
MOV02594;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA B;1;ENTRADA
MOV02595;BERM. FIT. FEM. CINZA;ROUPAS;109,99;LOJA B;1;ENTRADA
MOV02596;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;1;DEVOLUÇÃO
MOV02597;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA C;-5;SAÍDA
MOV02598;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;-1;SAÍDA
MOV02599;BERM. FIT. FEM. ESTAMPADA;ROUPAS;99,99;LOJA D;-3;SAÍDA
MOV02600;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA C;-1;SAÍDA
MOV02601;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;1;DEVOLUÇÃO
MOV02602;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA A;-1;SAÍDA
MOV02603;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA B;1;ENTRADA
MOV02604;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA D;-1;SAÍDA
MOV02605;MEIA DE COR. PRETA;CALÇADOS;44,99;LOJA C;2;ENTRADA
MOV02606;BERM. FIT. FEM. ROSA;ROUPAS;129,99;LOJA D;2;ENTRADA
MOV02607;MEIA DE COR. BRANCA;CALÇADOS;29,99;LOJA B;-1;SAÍDA
MOV02608;CALÇA FEM. PRETA;ROUPAS;149,99;LOJA D;3;ENTRADA
MOV02609;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA A;-2;SAÍDA
MOV02610;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA A;1;ENTRADA
MOV02611;BOLSA FIT. MÉDIA;ACESSÓRIOS;69,99;LOJA D;2;ENTRADA
MOV02612;REGATA FEM. PRETA;ROUPAS;79,99;LOJA E;1;ENTRADA
MOV02613;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA C;3;DEVOLUÇÃO
MOV02614;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;-1;SAÍDA
MOV02615;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV02616;JAQUETA FIT. FEM. AZUL;ROUPAS;189,99;LOJA D;2;ENTRADA
MOV02617;TÊNIS ACAD. FEM. PRETO;CALÇADOS;109,99;LOJA C;2;ENTRADA
MOV02618;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA B;2;ENTRADA
MOV02619;TÊNIS ACAD. FEM. ROSA;CALÇADOS;139,99;LOJA B;2;ENTRADA
MOV02620;AGAS. FEM. ACAD. PRETO;ROUPAS;89,99;LOJA B;1;ENTRADA
MOV02621;AGAS. FEM. ACAD. CINZA;ROUPAS;59,99;LOJA B;1;ENTRADA
MOV02622;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA E;1;ENTRADA
MOV02623;REGATA FEM. ROSA;ROUPAS;89,99;LOJA D;-2;SAÍDA
MOV02624;CALÇA FEM. CINZA;ROUPAS;149,99;LOJA C;1;ENTRADA
MOV02625;TÊNIS ACAD. FEM. AZUL;CALÇADOS;269,99;LOJA C;-3;SAÍDA
MOV02626;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA D;-2;SAÍDA
MOV02627;TÊNIS ACAD. FEM. CINZA;CALÇADOS;109,99;LOJA D;1;ENTRADA
MOV02628;REGATA FEM. ROSA;ROUPAS;89,99;LOJA B;-3;SAÍDA
MOV02629;CASACO FEM. ACADEMIA;ROUPAS;209,99;LOJA A;1;ENTRADA
MOV02630;CAM. FIT. FEM. AZUL;ROUPAS;99,99;LOJA C;3;ENTRADA
MOV02631;CAM. FIT. FEM. PRETA;ROUPAS;79,99;LOJA A;1;ENTRADA
MOV02632;REGATA FEM. PRETA;ROUPAS;79,99;LOJA E;2;ENTRADA
MOV02633;CAM. FIT. FEM. VERDE;ROUPAS;99,99;LOJA C;2;ENTRADA
MOV02634;LUVA MUSC. PRETA;ACESSÓRIOS;54,99;LOJA A;-1;SAÍDA
MOV02635;REGATA FEM. PRETA;ROUPAS;79,99;LOJA B;3;ENTRADA
